635	13	HIGH	IDaaS is identity management SSO Ch13
636	9	HIGH	IIoT industrial IoT architecture Ch9
637	10	HIGH	Site selection is physical facility design
638	4	MEDIUM	Industrial espionage relates to trade secrets crime
639	11	MEDIUM	IBOE encapsulation converged HPC interconnect protocol
640	15	HIGH	Interface testing is software testing
641	9	MEDIUM	iOS is mobile device OS
642	9	HIGH	IoT is named Ch9 architecture section
643	11	MEDIUM	iSCSI IP networking storage protocol
644	6	MEDIUM	Key clustering cryptographic concept symmetric keys
645	16	MEDIUM	Privilege creep operational least privilege
646	16	MEDIUM	Excessive privileges violation of least privilege
647	13	MEDIUM	Nonrepudiation accountability AAA concept
648	20	HIGH	Instance is OOP concept Ch20
649	21	HIGH	Drive-by download malware installation attack
650	20	MEDIUM	Reverse engineering decompiling code development
651	13	HIGH	JIT provisioning identity management Ch13
652	2	HIGH	Job rotation is personnel security policy
653	13	HIGH	Kerberos is SSO identity management Ch13
654	1	MEDIUM	Layering defense-in-depth security concept
655	11	HIGH	MAC filtering wireless network access control
656	21	HIGH	Malicious code definition is malware Ch21
657	9	HIGH	MDM is mobile device management Ch9
658	17	MEDIUM	MDR managed detection and response incident
659	15	HIGH	Metasploit is penetration testing tool
660	2	HIGH	Micro training security awareness training program
661	11	HIGH	Microsegmentation is named Ch11 section
662	2	MEDIUM	Misinformation social engineering influence campaign
663	15	HIGH	Misuse case testing is software testing
664	9	HIGH	Modbus is ICS/SCADA industrial protocol
665	20	HIGH	Data mart is database/data warehousing Ch20
666	12	HIGH	MPLS is WAN switching technology Ch12
667	11	MEDIUM	NAC network access control component
668	12	HIGH	NAT66 is NAT network address translation Ch12
669	12	HIGH	NAT is named Ch12 section
670	14	MEDIUM	Need-to-know as access control concept
671	15	HIGH	Nessus is vulnerability scanner Ch15
672	11	HIGH	NFC is wireless communication standard
673	15	HIGH	nmap is network discovery scanning tool
674	1	HIGH	Nonrepudiation is CIA-related security concept Ch1
675	13	HIGH	OAuth is SSO federation standard Ch13
676	13	HIGH	Offboarding is identity provisioning lifecycle
677	13	HIGH	Onboarding is identity provisioning lifecycle
678	13	HIGH	OIDC is authentication federation standard Ch13
679	12	HIGH	Opportunistic TLS is email security SMTP
680	9	HIGH	PaaS cloud architecture model Ch9
681	5	HIGH	PHI is protected information classification Ch5
682	12	HIGH	Phreaking is voice communications attack
683	5	HIGH	PII is personally identifiable information Ch5
684	12	HIGH	Port isolation private VLANs Ch12
685	11	MEDIUM	Port security 802.1X network component
686	4	MEDIUM	Privacy by design privacy law principle
687	5	MEDIUM	Privacy relates to information protection PII
688	21	HIGH	Privilege escalation is application attack Ch21
689	8	HIGH	Process isolation is CIA technique Ch8
690	2	MEDIUM	Propaganda social engineering influence campaign
691	5	MEDIUM	Proprietary data classification trade secrets
692	7	HIGH	PKI is named Ch7 section
693	1	HIGH	Reduction analysis is threat modeling decomposition
694	9	MEDIUM	Remote wipe is mobile device management
695	15	HIGH	Penetration test management consent prerequisite Ch15
696	2	HIGH	Residual risk is risk management concept Ch2
697	11	MEDIUM	RFID radio tracking wireless technology
698	2	HIGH	Risk avoidance is risk response Ch2
699	2	HIGH	Risk deterrence is risk management concept Ch2
700	2	HIGH	Risk reporting is risk management concept Ch2
701	9	HIGH	RTOS is named Ch9 architecture section
702	9	HIGH	SaaS cloud architecture model Ch9
703	11	MEDIUM	SAE Dragonfly WPA3 wireless authentication
704	21	MEDIUM	Sandboxing antimalware application isolation
705	9	HIGH	SCADA is named Ch9 ICS section
706	20	HIGH	SAFe is agile development framework Ch20
707	20	HIGH	Scrum is agile development methodology Ch20
708	9	MEDIUM	SDDC virtual data center architecture
709	12	HIGH	SDN is named Ch12 section
710	11	MEDIUM	SDV network monitoring visibility framework
711	9	MEDIUM	SDx software-defined virtualization architecture
712	11	MEDIUM	SASE converges network security with WAN
713	9	MEDIUM	SECaaS cloud security service architecture
714	1	HIGH	Security governance is named Ch1 section
715	1	HIGH	Security management planning is Ch1 governance
716	15	HIGH	Security process data is named Ch15 topic
717	16	MEDIUM	Segregation of duties operational SoD
718	5	HIGH	Sensitive data is data classification Ch5
719	9	HIGH	Serverless architecture is Ch9 architecture
720	9	MEDIUM	Services integration cloud architecture iPaaS
721	13	HIGH	Session management is identity/auth lifecycle
722	8	HIGH	Shared responsibility as secure design principle
723	9	HIGH	Hardware root of trust, security architecture
724	2	HIGH	SLE risk management calculation
725	13	HIGH	SSO identity management
726	9	MEDIUM	SOA/microservices architecture
727	17	HIGH	SOAR automating incident response
728	4	HIGH	POPIA data protection privacy law
729	12	HIGH	SPF email security spam/spoofing
730	11	MEDIUM	Split-DNS, DNS network architecture
731	11	HIGH	Spread spectrum wireless FHSS/DSSS/OFDM
732	12	HIGH	SRTP secure voice VoIP communications
733	11	MEDIUM	SLAAC IPv6 addressing
734	15	HIGH	Static software testing, code testing
735	15	HIGH	Static testing, code testing
736	6	MEDIUM	Steganography embedding message, cryptographic foundations
737	9	HIGH	Mobile device storage segmentation
738	1	HIGH	STRIDE threat modeling
739	17	MEDIUM	STIX threat intelligence sharing
740	1	HIGH	Supply chain risk management named section
741	18	HIGH	System resilience, high availability fault tolerance
742	11	MEDIUM	Technology convergence multilayer protocols
743	10	HIGH	TEMPEST emanations physical security
744	15	HIGH	Test coverage analysis software testing
745	11	HIGH	APIPA range IP addressing
746	6	MEDIUM	Split knowledge, key management separation
747	17	HIGH	Antivirus protection against botnet, malware prevention
748	4	HIGH	CLOUD Act, law on data access
749	9	HIGH	Cloud shared responsibility model architecture
750	20	HIGH	Class, OOP concept software development
751	8	HIGH	Security kernel, TCB reference monitor
752	5	HIGH	Commercial classification scheme
753	20	HIGH	Message, OOP concept software development
754	1	HIGH	Abstraction security concept
755	8	MEDIUM	Fail securely, secure design failure handling
756	2	HIGH	Controls gap, risk management
757	2	MEDIUM	Education cornerstone, awareness training
758	2	HIGH	Cost/benefit safeguard, risk management
759	5	HIGH	Data custodian role
760	19	HIGH	Definition of computer crime
761	2	HIGH	Delphi technique, qualitative risk assessment
762	6	HIGH	Code vs cipher, cryptographic foundations
763	12	HIGH	Active-active/passive load balancing
764	11	MEDIUM	Analog vs digital signals networking
765	11	MEDIUM	Baseband vs broadband communications
766	5	HIGH	EOL vs EOS asset handling
767	12	HIGH	Packet vs circuit switching technologies
768	11	MEDIUM	Synchronous vs asynchronous communications
769	7	HIGH	Diffie-Hellman key exchange asymmetric
770	11	HIGH	Evil twin attack wireless access point
771	18	HIGH	People safe first when disaster strikes
772	18	HIGH	Parallel run DR testing
773	2	HIGH	ALE formula risk management
774	2	HIGH	SLE formula risk management
775	13	HIGH	Authorization function AAA
776	5	MEDIUM	Auditor security role
777	5	HIGH	Data owner role classifying information
778	10	HIGH	Functional order of physical security controls
779	4	HIGH	GDPR privacy law
780	3	HIGH	Goal of business continuity planning
781	5	HIGH	Government/military classification scheme
782	9	MEDIUM	RAM theft, hardware security architecture
783	13	HIGH	Identity and access provisioning life cycle
784	11	HIGH	802.16 WiMax wireless standard
785	8	HIGH	Security perimeter, TCB boundary
786	20	MEDIUM	Acquired software COTS/OSS attack surface
787	4	HIGH	Compliance program importance
788	1	MEDIUM	Accountability importance, AAA security concept
789	3	HIGH	Documenting business continuity plan
790	5	HIGH	Importance of data asset classifications
791	19	HIGH	Importance of ethics, ISC2 code
792	10	HIGH	Fire detection and suppression physical
793	2	HIGH	Job descriptions personnel security
794	6	MEDIUM	Key security, cryptographic key length
795	18	MEDIUM	Prepping equipment failure, resilience SLA
796	17	MEDIUM	Retaining investigatory data, logging incidents
797	15	HIGH	Security assessment and testing programs
798	20	HIGH	Method, OOP concept software development
799	11	HIGH	IP header protocol field values
800	17	MEDIUM	Incidents not recognized, incident management
801	6	HIGH	DES key length 56 bits symmetric
802	19	HIGH	Locard's exchange principle forensics
803	11	HIGH	SSID minimum to connect wireless
804	11	HIGH	TCP header length networking
805	15	MEDIUM	SSAE 16/18 audit report timeframe
806	10	HIGH	Water suppression failure human error physical
807	10	HIGH	Common cause fires data center physical
808	18	MEDIUM	Hardware failures unplanned downtime
809	3	MEDIUM	Checklists emergency response plans
810	15	HIGH	sqlmap database vulnerability scanner
811	10	MEDIUM	Protecting people most important security goal
812	11	LOW	Most significant bit, leftmost generic
813	13	HIGH	Retina scans biometric acceptance
814	5	HIGH	Degaussing data destruction
815	8	HIGH	DITSCAP accreditation process
816	6	HIGH	Kerckhoffs' principle cryptographic foundations
817	4	HIGH	PIPL China data privacy law
818	1	HIGH	Top-down approach security management governance
819	2	HIGH	NDA personnel security
820	1	MEDIUM	System security policy governance
821	2	HIGH	Periodic content review security awareness training
822	14	HIGH	Pass-the-hash access control attack
823	10	MEDIUM	Concentric circle strategy defense in depth physical
824	13	HIGH	Memory cards vs smartcards authentication
825	12	HIGH	Fax security communications
826	10	HIGH	Lighting physical security device
827	11	HIGH	Bluetooth pairing PIN wireless
828	11	HIGH	Satellite communications weakness network
829	16	MEDIUM	Least privilege principle, access operations
830	8	HIGH	Keep it simple secure design principle
831	7	HIGH	Enrollment digital certificate PKI
832	13	HIGH	Authentication process AAA
833	3	HIGH	BCP continuity strategy development
834	19	HIGH	Sabotage, category of computer crime
835	19	HIGH	Espionage, category of computer crime
836	1	HIGH	Confidentiality CIA triad
837	1	HIGH	Availability CIA triad
838	7	HIGH	Cryptographic pepper, password hashing
839	7	HIGH	Cryptographic salt, rainbow table protection
840	13	HIGH	AAA protocols RADIUS/TACACS+
841	15	HIGH	Account access reviews are assessment process data
842	1	HIGH	Security function alignment to business strategy governance
843	15	MEDIUM	Access review and audit assessment process
844	20	MEDIUM	Assurance procedures across system life cycle
845	15	MEDIUM	Auditing for compliance and detecting abnormalities
846	15	MEDIUM	Compliance testing of security solution elements
847	9	HIGH	Firmware BIOS/UEFI hardware architecture
848	8	HIGH	Hardware segmentation isolation design technique
849	8	HIGH	Memory protection CIA design technique
850	17	MEDIUM	Monitoring tools IDS/SIEM logging and monitoring
851	14	MEDIUM	Security controls access rules subject to object
852	1	MEDIUM	Security monitoring and measurement governance
853	20	HIGH	Software development maturity models CMM/SAMM
854	2	HIGH	Vendor consultant contractor controls SLA
855	15	HIGH	Vulnerability assessments and penetration tests
856	6	HIGH	Key space cryptographic foundations
857	2	HIGH	Risk Maturity Model risk management
858	7	MEDIUM	Confidentiality integrity nonrepudiation in cryptosystems
859	11	HIGH	802.11 wireless networking standard
860	13	HIGH	Biometric reference template authentication
861	11	HIGH	TCP/IP model network architecture
862	1	HIGH	Due care reasonable care governance
863	5	HIGH	Data remanence asset handling
864	21	MEDIUM	Trap door back door application attack
865	21	HIGH	Ransomware malware
866	13	HIGH	New employee identity proofing registration
867	11	HIGH	KRACK Wi-Fi attack wireless
868	15	HIGH	zzuf mutation fuzzing software testing
869	1	MEDIUM	Third-party governance oversight
870	17	HIGH	Threat hunting incident detection
871	1	HIGH	Threat modeling named Ch1 section
872	5	HIGH	Tokenization data protection method
873	2	HIGH	Total risk formula risk management
874	9	HIGH	TPM cryptoprocessor hardware architecture
875	8	MEDIUM	Transitive trust security concept
876	8	MEDIUM	Transparency characteristic of control
877	1	HIGH	Trike threat modeling methodology
878	17	MEDIUM	TAXII threat intelligence sharing
879	12	HIGH	Tunneling encapsulation VPN concept
880	16	MEDIUM	Two-person control operations practice
881	11	MEDIUM	Typosquatting domain name redirect
882	9	HIGH	UEFI firmware hardware architecture
883	21	MEDIUM	URL hijacking web redirect attack
884	18	HIGH	RAID fault tolerance disk
885	18	HIGH	Failover cluster fault tolerance server
886	18	HIGH	Generator long-term power fault tolerance
887	18	HIGH	UPS short-term power fault tolerance
888	1	HIGH	VAST threat modeling methodology
889	9	HIGH	VDI virtual desktop infrastructure architecture
890	16	HIGH	Versioning configuration management
891	9	MEDIUM	Virtual networking virtualized systems
892	9	HIGH	Virtual software virtualization architecture
893	9	HIGH	Virtualization hypervisor architecture
894	12	HIGH	VLAN hopping switching attack
895	9	HIGH	VM escaping hypervisor isolation
896	9	HIGH	VMI virtual mobile infrastructure architecture
897	12	HIGH	VoIP secure voice communications
898	11	MEDIUM	VRF routing isolation network component
899	11	HIGH	War chalking wireless network discovery
900	12	MEDIUM	War dialing modem connection search
901	11	HIGH	War driving wireless network discovery
902	5	MEDIUM	Watermarking embedded marking documents
903	10	HIGH	White noise EMI emanations
904	11	HIGH	WPS Wi-Fi Protected Setup wireless
905	9	HIGH	XaaS cloud service catchall architecture
906	17	HIGH	XDR extended detection and response
907	14	HIGH	Zero trust access policy enforcement
908	7	HIGH	X.509 digital certificate PKI
909	14	HIGH	DAC access control model
910	14	HIGH	MAC access control model
911	15	MEDIUM	Compliance checking security solution elements
912	2	MEDIUM	Preventive control category
913	2	MEDIUM	Directive control category
914	2	MEDIUM	Detection control category
915	18	MEDIUM	Recovery strategy restore business operation
916	17	HIGH	IDS intrusion detection system
917	14	MEDIUM	Access controls hardware/software/policy definition
918	5	HIGH	Declassification media reuse handling
919	18	HIGH	Cold site recovery site
920	18	HIGH	Warm site recovery site
921	18	HIGH	Hot site recovery site
922	4	HIGH	Government Information Security Reform Act law
923	4	HIGH	Economic Espionage Act proprietary information law
924	4	HIGH	FERPA student privacy law
925	4	HIGH	CALEA wiretap law
926	4	HIGH	COPPA children's online privacy law
927	4	HIGH	Copyright patent trade secret proprietary protection
928	11	MEDIUM	ISDN D channel call management bandwidth
929	5	HIGH	Purging sanitization destruction data removal
930	9	HIGH	Mobile device protection methods
931	11	HIGH	Ad hoc peer-to-peer wireless mode
932	19	HIGH	Evidence integrity for trial investigations
933	6	HIGH	Confusion cryptographic concept
934	11	MEDIUM	Application layer gateway network device
935	6	HIGH	Diffusion cryptographic concept
936	3	MEDIUM	FEMA flood information continuity planning
937	2	HIGH	Mandatory vacations personnel policy
938	11	HIGH	DHCP ports IP networking
939	11	HIGH	IMAP port network protocol
940	11	HIGH	DNS ports IP networking
941	18	HIGH	Disaster recovery planning DRP
942	8	HIGH	Certification and accreditation security models
943	1	HIGH	Threat modeling identifies categorizes threats
944	2	HIGH	Asset valuation risk management
945	15	MEDIUM	Vulnerability analysis identifies weaknesses
946	11	HIGH	ICMP protocol ping traceroute
947	7	HIGH	S/MIME RSA email crypto application
948	3	HIGH	BCP testing personnel time resource
949	2	HIGH	Humans weakest element security awareness
950	18	HIGH	Service bureau disaster recovery
951	15	HIGH	CVSS SCAP vulnerability scoring
952	16	MEDIUM	Collusion countermeasures operations
953	20	HIGH	Polyinstantiation database security
954	20	MEDIUM	Bad coding software security problem
955	2	HIGH	Asset value establishment risk management
956	5	HIGH	Sanitization before disposal end-of-life
957	16	HIGH	Verify patches patch management
958	9	HIGH	Legacy system EOL/EOS architecture risk
959	1	HIGH	Formalized security structure documents policies
960	8	HIGH	TCSEC Category D security evaluation
961	9	MEDIUM	Multithreading as system architecture concept
962	7	HIGH	One-way function underlies hash functions
963	17	HIGH	Incident definition, incident management
964	18	MEDIUM	Natural disaster, nature of disaster
965	18	MEDIUM	Human-made disaster, nature of disaster
966	2	HIGH	Shoulder surfing is social engineering
967	13	MEDIUM	Masquerading using another's security ID
968	8	HIGH	Certification is technical evaluation against standards
969	19	MEDIUM	Sampling as evidence/data extraction technique
970	9	MEDIUM	Applet, client-based mobile code
971	2	HIGH	Dumpster diving is social engineering
972	9	MEDIUM	Intelligent agent code object
973	13	HIGH	Subject makes access request, AAA
974	19	HIGH	Evidence proves identity and actions
975	9	HIGH	Hypervisor types, virtualized systems
976	21	HIGH	Malware prevention elements
977	15	HIGH	Vulnerability scanner checks weaknesses
978	16	MEDIUM	Third-party/cloud contracting procurement reviews
979	11	HIGH	802.11 wireless authentication types
980	11	MEDIUM	ICMP ping types, IP networking
981	11	HIGH	Infrastructure mode wireless networking components
982	8	MEDIUM	Site accreditation evaluation
983	20	HIGH	Decision support knowledge-based system
984	1	HIGH	Defense in depth security approach
985	7	HIGH	Bcrypt salting thwarts rainbow tables
986	12	HIGH	SYN flood network attack
987	11	HIGH	Plenum-rated cable, network components
988	6	HIGH	Caesar cipher is substitution
989	7	HIGH	Replay attack, cryptographic attacks
990	7	HIGH	Asymmetric uses public/private keys
991	10	HIGH	Static electricity damage, physical/HVAC
992	20	HIGH	Foreign key, databases
993	2	HIGH	Quantitative risk decision making
994	18	HIGH	Workgroup recovery, recovery strategy
995	19	HIGH	Documentary evidence type
996	17	HIGH	Behavior-based IDS detection
997	17	HIGH	Knowledge-based signature IDS
998	10	HIGH	Electronic access control lock, physical
999	21	HIGH	Logic bomb malicious code
1000	21	HIGH	Virus spreads via infected media
1001	18	HIGH	Mobile recovery site
1002	20	HIGH	Database relationship types
1003	15	HIGH	Dynamic testing without source code
1004	12	MEDIUM	Open relay SMTP email spam
1005	9	HIGH	Persistent VDI, virtualized systems
1006	21	HIGH	Macro virus
1007	21	HIGH	Polymorphic virus
1008	15	HIGH	Synthetic monitoring website testing
1009	15	HIGH	Passive monitoring testing technique
1010	15	HIGH	User entitlement review of privileged accounts
1011	17	MEDIUM	Auditing/logging/monitoring activities
1012	15	HIGH	Penetration test activities
1013	4	HIGH	PCI DSS compliance
1014	12	MEDIUM	QoS protects network data integrity
1015	11	HIGH	Bluetooth IEEE standard, wireless
1016	15	HIGH	Vulnerability assessment of organization
1017	14	HIGH	Implicit deny default access control
1018	3	HIGH	BCP when work only threatened
1019	11	HIGH	DNS domain registration, zone files
1020	15	HIGH	Black-box penetration testing team
1021	15	HIGH	Partial-knowledge penetration testing team
1022	2	HIGH	Social engineering deceiving insiders
1023	5	HIGH	Declassification of asset label
1024	17	HIGH	Contain intrusion first response
1025	15	HIGH	Red/blue/white exercise teams
1026	14	HIGH	Access control attack elements
1027	6	HIGH	XOR function, cryptographic foundations
1028	10	HIGH	Piggybacking through secured gate, physical
1029	5	HIGH	Destroy sensitive data no longer needed
1030	16	MEDIUM	Least privilege principle
1031	9	HIGH	DCS industrial control systems
1032	9	MEDIUM	Unix password storage, system architecture
1033	9	HIGH	BIOS/UEFI firmware boot
1034	14	HIGH	ABAC access control model in SDN
1035	10	HIGH	Fire detector placement, physical
1036	17	HIGH	Incident investigation in log files
1037	14	HIGH	Rule-based access control scheme
1038	14	HIGH	Role-based access control scheme
1039	21	HIGH	Antivirus cleaning response
1040	7	HIGH	IPSec AH authentication header
1041	8	HIGH	Bell-LaPadula security model
1042	8	MEDIUM	Covert timing channel, security models
1043	17	HIGH	Filtering rules stop scanning/DoS incidents
1044	19	HIGH	Terrorist attack computer crime category
1045	14	HIGH	Mandatory access controls static attributes
1046	17	MEDIUM	Scanning incident, no direct damage
1047	12	HIGH	IPSec VPN multiple connections
1048	17	HIGH	Evidence protection during incident
1049	3	HIGH	BCP team members
1050	12	MEDIUM	Sender secures communications
1051	7	HIGH	CAs issue digital certificates
1052	15	MEDIUM	Audit report access need-to-know
1053	17	HIGH	Basic preventive measures for incidents
1054	21	HIGH	Antivirus protection importance, malware
1055	1	MEDIUM	Continuous improvement of security
1056	20	HIGH	Software testing validates code
1057	16	MEDIUM	Protect against privilege abuse
1058	16	MEDIUM	Protect against resource waste
1059	17	MEDIUM	Monitoring for policy violations
1060	10	HIGH	No security without physical security
1061	2	MEDIUM	No countermeasure against all cracker threats
1062	16	HIGH	Monitor privileged operations
1063	2	HIGH	Security awareness, training, education program
1064	5	MEDIUM	Backup media data classification handling
1065	13	HIGH	Kerberos combined with other SSO
